Time,Order ID,Order Status,Last Name,First Name,Birthday,E-Mail,Delivery Adress,Invoice Adress,Payment Method,Product ID,Product Name,Brand,Product Category,sell price,buy price,quantity,line item price,margin
2021-10-15 21:03:48,ID365788742035660,paid,Landolt,Najda,1956-10-26,Najda.Landolt@bluewin.ch,"DORP LANE 34, 12063 East Schodack, USA","DORP LANE 34, 12063 East Schodack, USA",invoice,P110051,,Levi's,Dresses,99,95,4,396,4.04%
2021-10-15 20:48:33,ID894681883536371,paid,Braun,Jose-Luis,1991-11-11,Jose-Luis.Braun@gmail.ch,"STASIAK WAY 46, 11765 Mill Neck, USA","STASIAK WAY 46, 11765 Mill Neck, USA",invoice,P110027,,Diesel,Shirts,45,35,6,270,22.22%
2021-10-15 20:47:46,ID773814196006429,paid,Schmid,Sadike,1950-06-01,Sadike.Schmid@hispeed.ch,"Steinhaldenstrasse 55, 2717 Fornet-Dessous, Schweiz","Steinhaldenstrasse 55, 2717 Fornet-Dessous, Schweiz",credit card,P110026,,Diesel,Shirts,45,35,4,180,22.22%
2021-10-15 20:31:10,ID633082968205461,paid,Ryser,Jetro,2001-05-03,Jetro.Ryser@hotmail.com,"Sigi-Feigel-Terrasse 16, 7084 Brienz/Brinzauls, Schweiz","Sigi-Feigel-Terrasse 16, 7084 Brienz/Brinzauls, Schweiz",credit card,P110023,,Pepe Jeans,Shirts,49,45,5,245,8.16%
2021-10-15 20:21:03,ID031795612010386,delivered,Meier,Mucahit,1996-10-18,Mucahit.Meier@gmail.de,"CHELSEA PIERS LANES 96, 10580 Rye, USA","CHELSEA PIERS LANES 96, 10580 Rye, USA",invoice,P110047,,Diesel,Dresses,149,120,7,1043,19.46%
2021-10-15 20:20:55,ID777371794779318,delivered,Bader,Accursia,1999-08-27,Accursia.Bader@gmail.us,"Schindlersteig 2, 9247 Henau, Schweiz","Schindlersteig 2, 9247 Henau, Schweiz",credit card,P110043,,Pepe Jeans,Dresses,89,80,5,445,10.11%
2021-10-15 20:16:41,ID860342090796382,delivered,Balmer,Naceur,1978-08-07,Naceur.Balmer@bluewin.ch,"HERN BOULEVARD 90, 11520 Freeport, USA","HERN BOULEVARD 90, 11520 Freeport, USA",credit card,P110012,,Diesel,Sweaters,59,50,6,354,15.25%
2021-10-15 20:15:41,ID898833307375980,canceled,Meier,Lucja,1940-03-20,Lucja.Meier@gmail.ch,"O WAY 60, 13037 Chittenango, USA","O WAY 60, 13037 Chittenango, USA",credit card,P110043,,Pepe Jeans,Dresses,89,80,8,712,10.11%
2021-10-15 20:14:06,ID773814196006429,created,Schmid,Sadike,1950-06-01,Sadike.Schmid@hispeed.ch,"Steinhaldenstrasse 55, 2717 Fornet-Dessous, Schweiz","Steinhaldenstrasse 55, 2717 Fornet-Dessous, Schweiz",credit card,P110026,,Diesel,Shirts,45,35,4,180,22.22%
2021-10-15 20:12:55,ID688621851880583,delivered,Gloor,Janaka,1982-07-25,Janaka.Gloor@gmail.ch,"130 PLGD FRANCIS LEWIS 32, 14261 Buffalo, USA","130 PLGD FRANCIS LEWIS 32, 14261 Buffalo, USA",invoice,P110041,,Levi's,Dresses,99,85,8,792,14.14%
2021-10-15 20:06:46,ID668612122851548,delivered,Sonderegger,Fjorela,1948-03-19,Fjorela.Sonderegger@bluewin.ch,"Bellariastrasse 49, 8889 Plons, Schweiz","Bellariastrasse 49, 8889 Plons, Schweiz",credit card,P110049,,Diesel,Dresses,149,120,9,1341,19.46%
2021-10-15 19:52:57,ID106042746293301,delivered,Baumann,Ghafur,1983-01-15,Ghafur.Baumann@yahoo.com,"RSTATE 95 EXIT 6 B WB 4, 11769 Oakdale, USA","80 40, 12075 Ghent, USA",credit card,P110010,,Pepe Jeans,Jeans,99,93,3,297,6.06%
2021-10-15 19:49:09,ID025839708851872,paid,Ulrich,Tade,1980-02-15,Tade.Ulrich@bluewin.ch,"Malzstrasse 12, 1317 Orny, Schweiz","Malzstrasse 12, 1317 Orny, Schweiz",invoice,P110020,,Pepe Jeans,Sweaters,79,75,3,237,5.06%
2021-10-15 19:34:36,ID410605570445752,delivered,Schlatter,Lucidalva,1949-04-14,Lucidalva.Schlatter@gmail.com,"Hinterhagenweg 34, 9565 Bussnang, Schweiz","Hinterhagenweg 34, 9565 Bussnang, Schweiz",invoice,P110036,"Blazer, grau",Levi's,Jackets,119,100,3,357,15.97%
2021-10-15 19:32:00,ID633082968205461,created,Ryser,Jetro,2001-05-03,Jetro.Ryser@hotmail.com,"Sigi-Feigel-Terrasse 16, 7084 Brienz/Brinzauls, Schweiz","Sigi-Feigel-Terrasse 16, 7084 Brienz/Brinzauls, Schweiz",credit card,P110023,,Pepe Jeans,Shirts,49,45,5,245,8.16%
2021-10-15 19:29:56,ID524903912045768,delivered,Eichenberger,Bhupinder,1982-01-11,Bhupinder.Eichenberger@gmail.ch,"OTANIC GARDENS MERTZ LIBRARY 11, 11901 Riverhead, USA","OTANIC GARDENS MERTZ LIBRARY 11, 11901 Riverhead, USA",invoice,P110034,,Levi's,Jackets,119,100,5,595,15.97%
2021-10-15 19:24:26,ID905892492835217,delivered,Schuler,Helka,1979-05-11,Helka.Schuler@gmail.com," 24, 13407 Mohawk, USA"," 24, 13407 Mohawk, USA",invoice,P110008,"Lauren Jeans Bootcut Fit, Blue",Diesel,Jeans,115,105,4,460,8.70%
2021-10-15 19:23:33,ID326650017301760,paid,Wittwer,Kaim,1948-03-21,Kaim.Wittwer@gmail.ch,"HALS BRIDGE AP EB ROADBED 45, 13734 Barton, USA","HALS BRIDGE AP EB ROADBED 45, 13734 Barton, USA",invoice,P110034,,Levi's,Jackets,119,100,8,952,15.97%
2021-10-15 19:19:45,ID883462777507828,delivered,Imhof,Dary,1940-06-11,Dary.Imhof@gmail.ch,"Robert-Stephenson-Weg 47, 4412 Nuglar, Schweiz","Robert-Stephenson-Weg 47, 4412 Nuglar, Schweiz",invoice,P110043,Kleid mit Blumenmuster,Pepe Jeans,Dresses,89,80,3,267,10.11%
2021-10-15 18:52:18,ID177667973978885,delivered,Merz,Ioana-Ruxandra,1951-09-01,Ioana-Ruxandra.Merz@bluewin.ch,"LEY HOUSE 85, 13802 Maine, USA","LEY HOUSE 85, 13802 Maine, USA",invoice,P110034,,Levi's,Jackets,119,100,6,714,15.97%
2021-10-15 18:48:06,ID428045942312089,paid,Rossier,Thinnakorn,1965-05-12,Thinnakorn.Rossier@gmail.us,"E LANE 28, 12165 Spencertown, USA","E LANE 28, 12165 Spencertown, USA",credit card,P110002,,Pepe Jeans,Jeans,119,109,6,714,8.40%
2021-10-15 18:32:42,ID024480975414023,paid,Landolt,Keesha,2002-10-18,Keesha.Landolt@yahoo.com,"Waschhausweg 92, 2888 Seleute, Schweiz","Waschhausweg 92, 2888 Seleute, Schweiz",credit card,P110029,,Diesel,Shirts,69,63,8,552,8.70%
2021-10-15 18:25:32,ID541040096948329,delivered,Bauer,Shamsi,2/29/2002,Shamsi.Bauer@bluewin.ch,"ICK J SULLIVAN WAY 56, 11354 Flushing, USA","ICK J SULLIVAN WAY 56, 11354 Flushing, USA",invoice,P110017,"Cardigan with Pockets, black",Levi's,Sweaters,69,55,2,138,20.29%
2021-10-15 18:23:25,ID428045942312089,created,Rossier,Thinnakorn,1965-05-12,Thinnakorn.Rossier@gmail.us,"E LANE 28, 12165 Spencertown, USA","E LANE 28, 12165 Spencertown, USA",credit card,P110002,,Pepe Jeans,Jeans,119,109,6,714,8.40%
2021-10-15 18:21:55,ID379402476562597,delivered,Favre,Shigeru,1956-08-29,Shigeru.Favre@gmail.com,"Furttalstrasse 96, 5712 Beinwil am See, Schweiz","Furttalstrasse 96, 5712 Beinwil am See, Schweiz",invoice,P110047,"Abendkleid, schwarz",Diesel,Dresses,149,120,8,1192,19.46%
2021-10-15 18:19:54,ID175535300553287,delivered,Jakob,Kristian,1975-08-03,Kristian.Jakob@hotmail.com,"LE PARKWAY ENTRANCE SB 66, 12872 Severance, USA","LE PARKWAY ENTRANCE SB 66, 12872 Severance, USA",credit card,P110004,,Levi's,Jeans,145,130,6,870,10.34%
2021-10-15 18:17:58,ID270791124749942,delivered,Hänni,Kanjanee,1957-06-02,Kanjanee.Hänni@gmail.com,"Gletscherstrasse 54, 3154 Rüschegg Heubach, Schweiz","Gletscherstrasse 54, 3154 Rüschegg Heubach, Schweiz",credit card,P110023,,Pepe Jeans,Shirts,49,45,9,441,8.16%
2021-10-15 18:15:21,ID496706257042858,delivered,Hofstetter,Seferije,1962-10-07,Seferije.Hofstetter@gmail.ch,"Erdbrustweg 24, 1001 Lausanne, Schweiz","Erdbrustweg 24, 1001 Lausanne, Schweiz",invoice,P110043,,Pepe Jeans,Dresses,89,80,5,445,10.11%
2021-10-15 18:13:38,ID717740576817998,paid,Baumann,Rosily,1967-02-10,Rosily.Baumann@gmail.de,"MAYOR PROJECTS BUILDING 29 88, 11548 Greenvale, USA","MAYOR PROJECTS BUILDING 29 88, 11548 Greenvale, USA",invoice,P110020,,Pepe Jeans,Sweaters,79,75,4,316,5.06%
2021-10-15 18:01:40,ID024480975414023,created,Landolt,Keesha,2002-10-18,Keesha.Landolt@yahoo.com,"Waschhausweg 92, 2888 Seleute, Schweiz","Waschhausweg 92, 2888 Seleute, Schweiz",credit card,P110029,,Diesel,Shirts,69,63,8,552,8.70%
2021-10-15 17:56:01,ID655198314227645,delivered,Bachmann,Remzije,1998-07-16,Remzije.Bachmann@gmail.ch,"CRTLANDT MANSION 33, 12815 Brant Lake, USA","CRTLANDT MANSION 33, 12815 Brant Lake, USA",credit card,P110005,,Levi's,Jeans,149,130,2,298,12.75%
2021-10-15 17:49:53,ID845051125118954,paid,Sonderegger,Hazhar,1992-04-20,Hazhar.Sonderegger@gmail.ch,"Ankenweid 78, 9464 Rüthi (Rheintal), Schweiz","Ankenweid 78, 9464 Rüthi (Rheintal), Schweiz",credit card,P110001,,Pepe Jeans,Jeans,119,110,2,238,7.56%
2021-10-15 17:42:16,ID338833722349707,paid,Von arx,Albertus,2001-01-10,Albertus.Von arx@hispeed.ch,"Köchlistrasse 28, 8259 Wagenhausen, Schweiz","Köchlistrasse 28, 8259 Wagenhausen, Schweiz",credit card,P110019,,Levi's,Sweaters,69,55,9,621,20.29%
2021-10-15 17:39:11,ID845051125118954,created,Sonderegger,Hazhar,1992-04-20,Hazhar.Sonderegger@gmail.ch,"Ankenweid 78, 9464 Rüthi (Rheintal), Schweiz","Ankenweid 78, 9464 Rüthi (Rheintal), Schweiz",credit card,P110001,,Pepe Jeans,Jeans,119,110,2,238,7.56%
2021-10-15 17:37:17,ID549986097275866,canceled,Fehr,Samanta,1944-01-02,Samanta.Fehr@gmail.com,"Im Wingert 35, 6010 Kriens, Schweiz","Im Wingert 35, 6010 Kriens, Schweiz",credit card,P110038,,Pepe Jeans,Jackets,129,120,7,903,6.98%
2021-10-15 17:34:56,ID022272508450096,paid,Schaller,Larisse,1975-04-17,Larisse.Schaller@gmail.com,"Bergellersteig 43, 3672 Aeschlen, Schweiz","Hüslibachstrasse 26, 8356 Ettenhausen TG, Schweiz",invoice,P110047,,Diesel,Dresses,149,120,7,1043,19.46%
2021-10-15 17:33:00,ID338833722349707,created,Von arx,Albertus,2001-01-10,Albertus.Von arx@hispeed.ch,"Köchlistrasse 28, 8259 Wagenhausen, Schweiz","Köchlistrasse 28, 8259 Wagenhausen, Schweiz",credit card,P110019,,Levi's,Sweaters,69,55,9,621,20.29%
2021-10-15 17:19:45,ID073186419379652,delivered,Odermatt,Jean-Baptiste,1992-03-04,Jean-Baptiste.Odermatt@hispeed.ch,"Hans-Leibundgut-Garten 96, 5113 Holderbank AG, Schweiz","Hans-Leibundgut-Garten 96, 5113 Holderbank AG, Schweiz",credit card,P110044,,Diesel,Dresses,99,80,3,297,19.19%
2021-10-15 17:12:39,ID237762526957815,paid,Eggenberger,Hein,1975-07-22,Hein.Eggenberger@gmail.com,"CGIVNEY WAY 42, 14838 Erin, USA","CGIVNEY WAY 42, 14838 Erin, USA",invoice,P110019,"Cardigan with Pockets, red",Levi's,Sweaters,69,55,4,276,20.29%
2021-10-15 17:12:04,ID715449569826863,delivered,Emmenegger,Savita,1992-06-18,Savita.Emmenegger@bluewin.ch,"ST MDE NORTHBOUND EN 42, 10472 Bronx, USA","ST MDE NORTHBOUND EN 42, 10472 Bronx, USA",invoice,P110029,,Diesel,Shirts,69,63,5,345,8.70%
2021-10-15 17:11:02,ID080967636963698,delivered,Schneeberger,Nonglak,1975-01-06,Nonglak.Schneeberger@bluewin.ch,"L CAREY TNNL AP SB ROADBED 31, 13123 North Bay, USA","L CAREY TNNL AP SB ROADBED 31, 13123 North Bay, USA",credit card,P110025,,Diesel,Shirts,45,35,1,45,22.22%
2021-10-15 17:10:52,ID604038554147608,delivered,Schwab,Galliane,1984-05-29,Galliane.Schwab@gmail.com,"ARD COLLEGE STUDENT BUILDING 58, 12723 Callicoon, USA","ARD COLLEGE STUDENT BUILDING 58, 12723 Callicoon, USA",invoice,P110001,,Pepe Jeans,Jeans,119,110,2,238,7.56%
2021-10-15 17:08:24,ID665101552854563,paid,Merz,Kaleab,1996-04-20,Kaleab.Merz@hispeed.ch,"GREN PLACE EB EN GOWANUS EP 85, 14720 Celoron, USA","GREN PLACE EB EN GOWANUS EP 85, 14720 Celoron, USA",credit card,P110006,,Diesel,Jeans,99,90,3,297,9.09%
2021-10-15 17:04:17,ID703777323791004,canceled,Fässler,Nergis,1966-05-05,Nergis.Fässler@hispeed.ch,"S COLER HOSP CENTRAL BLDG 36, 11973 Upton, USA","S COLER HOSP CENTRAL BLDG 36, 11973 Upton, USA",credit card,P110032,,Diesel,Jackets,199,180,9,1791,9.55%
2021-10-15 17:00:36,ID378460326124868,created,Marti,Avelyn,1980-08-14,Avelyn.Marti@hotmail.com,"TIERI WAY 33, 14206 Buffalo, USA","R DEEGAN EXPWY ET 12 NB 39, 12886 Wevertown, USA",invoice,P110049,,Diesel,Dresses,149,120,7,1043,19.46%
2021-10-15 16:59:47,ID883701978429953,delivered,Staub,Standley,1968-11-15,Standley.Staub@hotmail.com,"STREET WB ENTRANCE GCP 97, 11972 Speonk, USA","STREET WB ENTRANCE GCP 97, 11972 Speonk, USA",invoice,P110015,round neck sweater grey,Diesel,Sweaters,59,50,2,118,15.25%
2021-10-15 16:59:04,ID320129498252672,delivered,Käser,Aftab,1961-11-27,Aftab.Käser@hotmail.com,"KLYN-QUEENS EXPWY ET 28 WB 96, 12529 Hillsdale, USA","KLYN-QUEENS EXPWY ET 28 WB 96, 12529 Hillsdale, USA",credit card,P110045,,Diesel,Dresses,99,80,3,297,19.19%
2021-10-15 16:50:51,ID027506521259727,created,Bader,Badis,1948-01-14,Badis.Bader@bluewin.ch,"ACADEMY GEORGE MAND LIBRARY 54, 10003 New York City, USA","ACADEMY GEORGE MAND LIBRARY 54, 10003 New York City, USA",invoice,P110011,,Diesel,Sweaters,49,40,8,392,18.37%
2021-10-15 16:49:39,ID278801028333856,paid,Affolter,Nejervan,1947-05-06,Nejervan.Affolter@gmail.com,"Urselweg 93, 6048 Horw, Schweiz","Urselweg 93, 6048 Horw, Schweiz",credit card,P110032,,Diesel,Jackets,199,180,8,1592,9.55%
2021-10-15 16:41:30,ID679065191082973,paid,Kern,Petronije,1971-09-25,Petronije.Kern@bluewin.ch,"STEP STREET 27, 12567 Pine Plains, USA","STEP STREET 27, 12567 Pine Plains, USA",credit card,P110043,,Pepe Jeans,Dresses,89,80,7,623,10.11%
2021-10-15 16:40:05,ID325629852792538,delivered,Ott,Solanyi,1963-05-29,Solanyi.Ott@yahoo.com,"Badergasse 35, 3074 Muri b. Bern, Schweiz","Badergasse 35, 3074 Muri b. Bern, Schweiz",invoice,P110002,,Pepe Jeans,Jeans,119,109,8,952,8.40%
2021-10-15 16:33:34,ID665101552854563,created,Merz,Kaleab,1996-04-20,Kaleab.Merz@hispeed.ch,"GREN PLACE EB EN GOWANUS EP 85, 14720 Celoron, USA","GREN PLACE EB EN GOWANUS EP 85, 14720 Celoron, USA",credit card,P110006,,Diesel,Jeans,99,90,3,297,9.09%
2021-10-15 16:33:08,ID208048705973866,delivered,Zaugg,Refije,1990-05-18,Refije.Zaugg@hispeed.ch,"Nussgasse 90, 1196 Gland, Schweiz","Nussgasse 90, 1196 Gland, Schweiz",credit card,P110043,,Pepe Jeans,Dresses,89,80,3,267,10.11%
2021-10-15 16:31:12,ID090520145795185,delivered,Klein,Senan,1975-10-28,Senan.Klein@bluewin.ch,"Y HOUSES BUILDING 12 39, 11590 Westbury, USA","Y HOUSES BUILDING 12 39, 11590 Westbury, USA",invoice,P110031,"leather jacket, dark",Diesel,Jackets,199,180,8,1592,9.55%
2021-10-15 16:23:35,ID163021031595078,delivered,Lanz,Camden,2002-02-25,Camden.Lanz@hispeed.ch,"Lindenplatz 70, 1195 Dully-Bursinel, Schweiz","Lindenplatz 70, 1195 Dully-Bursinel, Schweiz",credit card,P110035,,Levi's,Jackets,119,100,3,357,15.97%
2021-10-15 16:23:34,ID679065191082973,created,Kern,Petronije,1971-09-25,Petronije.Kern@bluewin.ch,"STEP STREET 27, 12567 Pine Plains, USA","STEP STREET 27, 12567 Pine Plains, USA",credit card,P110043,,Pepe Jeans,Dresses,89,80,7,623,10.11%
2021-10-15 16:18:19,ID615470975439342,paid,Ziegler,Keynan,1975-06-15,Keynan.Ziegler@bluewin.ch,"UALINI AMERICAN LEGION WAY 13, 11563 Lynbrook, USA","UALINI AMERICAN LEGION WAY 13, 11563 Lynbrook, USA",credit card,P110010,,Pepe Jeans,Jeans,99,93,4,396,6.06%
2021-10-15 16:16:31,ID026816405866112,paid,Jenny,Sameh,1975-08-29,Sameh.Jenny@yahoo.com,"278 WESTBOUND 65 PLACE EN 97, 10923 Garnerville, USA","278 WESTBOUND 65 PLACE EN 97, 10923 Garnerville, USA",invoice,P110020,,Pepe Jeans,Sweaters,79,75,4,316,5.06%
2021-10-15 16:12:10,ID480988188337771,created,Bühler,Daksh,1966-02-28,Daksh.Bühler@gmail.de,"EXIT 3 SOUTHBOUND 74, 13310 Bouckville, USA","EXIT 3 SOUTHBOUND 74, 13310 Bouckville, USA",invoice,P110042,,Levi's,Dresses,99,85,6,594,14.14%
2021-10-15 16:10:40,ID493768699118025,paid,Thoma,Tsegezab,1955-02-12,Tsegezab.Thoma@gmail.de,"Elefantenweg 16, 8572 Guntershausen Berg, Schweiz","Elefantenweg 16, 8572 Guntershausen Berg, Schweiz",invoice,P110048,,Diesel,Dresses,149,120,4,596,19.46%
2021-10-15 16:05:57,ID294749081585550,delivered,Wyss,Sebrina,1949-05-18,Sebrina.Wyss@hotmail.com,"Kanalstrasse 85, 4453 Nusshof, Schweiz","Kanalstrasse 85, 4453 Nusshof, Schweiz",credit card,P110051,,Levi's,Dresses,99,95,1,99,4.04%
2021-10-15 15:57:19,ID278801028333856,created,Affolter,Nejervan,1947-05-06,Nejervan.Affolter@gmail.com,"Urselweg 93, 6048 Horw, Schweiz","Urselweg 93, 6048 Horw, Schweiz",credit card,P110032,,Diesel,Jackets,199,180,8,1592,9.55%
2021-10-15 15:54:59,ID331967770108331,paid,Baumgartner,Sonbol,1941-08-09,Sonbol.Baumgartner@hotmail.com,"Hardturmstrasse 97, 1948 Fionnay, Schweiz","Hardturmstrasse 97, 1948 Fionnay, Schweiz",credit card,P110038,,Pepe Jeans,Jackets,129,120,5,645,6.98%
2021-10-15 15:48:32,ID125706962411970,paid,Wüthrich,Nehad,1969-02-15,Nehad.Wüthrich@hotmail.com,"TENANT CRISCI STREET 73, 10174 New York City, USA","TENANT CRISCI STREET 73, 10174 New York City, USA",invoice,P110033,,Levi's,Jackets,119,100,8,952,15.97%
2021-10-15 15:36:08,ID793726082618514,paid,Fischer,Jacki,1943-08-26,Jacki.Fischer@gmail.de,"EL MHOP 1 HOUSES 74, 14623 Rochester, USA","REDDIE BRUNSWICK WAY 38, 12540 Lagrangeville, USA",invoice,P110023,,Pepe Jeans,Shirts,49,45,7,343,8.16%
2021-10-15 15:34:42,ID659679154127858,delivered,Stöckli,Djordan,1946-03-25,Djordan.Stöckli@gmail.de,"NCES 1 HOUSES BLDG 3 30, 14466 Hemlock, USA","NCES 1 HOUSES BLDG 3 30, 14466 Hemlock, USA",credit card,P110032,,Diesel,Jackets,199,180,5,995,9.55%
2021-10-15 15:31:11,ID344094060060707,paid,Tschanz,Lilli,1987-08-28,Lilli.Tschanz@gmail.de,"52 PLAYGROUND 2, 12803 South Glens Falls, USA","52 PLAYGROUND 2, 12803 South Glens Falls, USA",credit card,P110015,,Diesel,Sweaters,59,50,6,354,15.25%
2021-10-15 15:29:19,ID615470975439342,created,Ziegler,Keynan,1975-06-15,Keynan.Ziegler@bluewin.ch,"UALINI AMERICAN LEGION WAY 13, 11563 Lynbrook, USA","UALINI AMERICAN LEGION WAY 13, 11563 Lynbrook, USA",credit card,P110010,,Pepe Jeans,Jeans,99,93,4,396,6.06%
2021-10-15 15:28:18,ID917395153210847,canceled,Ott,Zulaika,1990-03-14,Zulaika.Ott@hispeed.ch,"TO HART GARDEN 27, 11563 Lynbrook, USA","STARK AVENUE 66, 12062 East Nassau, USA",credit card,P110049,,Diesel,Dresses,149,120,4,596,19.46%
2021-10-15 15:24:16,ID331967770108331,created,Baumgartner,Sonbol,1941-08-09,Sonbol.Baumgartner@hotmail.com,"Hardturmstrasse 97, 1948 Fionnay, Schweiz","Hardturmstrasse 97, 1948 Fionnay, Schweiz",credit card,P110038,,Pepe Jeans,Jackets,129,120,5,645,6.98%
2021-10-15 15:08:13,ID396316894625133,paid,Imhof,Anna-Karina,1989-10-27,Anna-Karina.Imhof@gmail.de,"Zwinglistrasse 52, 3250 Lyss Werkstrasse, Schweiz","Zwinglistrasse 52, 3250 Lyss Werkstrasse, Schweiz",credit card,P110035,,Levi's,Jackets,119,100,2,238,15.97%
2021-10-15 15:04:24,ID094141960471585,delivered,Neumann,Stéfan,1990-03-04,Stéfan.Neumann@hispeed.ch,"Ilanzhofweg 89, 4955 Gondiswil, Schweiz","Fellenbergstrasse 6, 3415 Rüegsauschachen, Schweiz",credit card,P110002,,Pepe Jeans,Jeans,119,109,9,1071,8.40%
2021-10-15 15:03:59,ID210556340134125,delivered,Kunz,Eliran,1963-06-26,Eliran.Kunz@gmail.ch,"Burgweg 47, 8564 Engwilen, Schweiz","Burgweg 47, 8564 Engwilen, Schweiz",invoice,P110031,"Lederjacke, dunkel",Diesel,Jackets,199,180,3,597,9.55%
2021-10-15 15:00:42,ID988005463924510,delivered,Klein,Ugen,1983-05-14,Ugen.Klein@yahoo.com,"S HALL OF PERFORMING ARTS 38, 14504 Manchester, USA","S HALL OF PERFORMING ARTS 38, 14504 Manchester, USA",credit card,P110001,,Pepe Jeans,Jeans,119,110,3,357,7.56%
2021-10-15 15:00:35,ID700932560446859,canceled,Knecht,Halwan,1969-06-03,Halwan.Knecht@bluewin.ch,"EN WATER SHORELINE 53, 10454 Bronx, USA","EN WATER SHORELINE 53, 10454 Bronx, USA",invoice,P110012,,Diesel,Sweaters,59,50,2,118,15.25%
2021-10-15 14:56:29,ID901233442678547,delivered,Bauer,Lucas,1996-09-28,Lucas.Bauer@hotmail.com,"Huttenstrasse 2, 1945 Chandonne (Liddes), Schweiz","Huttenstrasse 2, 1945 Chandonne (Liddes), Schweiz",invoice,P110036,"Blazer, grau",Levi's,Jackets,119,100,4,476,15.97%
2021-10-15 14:44:27,ID523830117693100,canceled,Arnold,Thorleif,1941-02-22,Thorleif.Arnold@bluewin.ch,"495 EB ENTRANCE 62 AVE 23, 12923 Churubusco, USA","495 EB ENTRANCE 62 AVE 23, 12923 Churubusco, USA",invoice,P110005,,Levi's,Jeans,149,130,6,894,12.75%
2021-10-15 14:43:34,ID344094060060707,created,Tschanz,Lilli,1987-08-28,Lilli.Tschanz@gmail.de,"52 PLAYGROUND 2, 12803 South Glens Falls, USA","52 PLAYGROUND 2, 12803 South Glens Falls, USA",credit card,P110015,,Diesel,Sweaters,59,50,6,354,15.25%
2021-10-15 14:42:44,ID917395153210847,created,Ott,Zulaika,1990-03-14,Zulaika.Ott@hispeed.ch,"TO HART GARDEN 27, 11563 Lynbrook, USA","STARK AVENUE 66, 12062 East Nassau, USA",credit card,P110049,,Diesel,Dresses,149,120,4,596,19.46%
2021-10-15 14:40:51,ID948533490508173,paid,Hutter,Sezair,1947-01-11,Sezair.Hutter@bluewin.ch,"Gräbligasse 82, 2518 Nods, Schweiz","Gräbligasse 82, 2518 Nods, Schweiz",invoice,P110038,"Jeansjacke, hellblau",Pepe Jeans,Jackets,129,120,5,645,6.98%
2021-10-15 14:31:53,ID219206802965014,delivered,Rieder,Camilje,1965-10-10,Camilje.Rieder@gmail.ch,"Eglistrasse 7, 2013 Boudry Dist Ba, Schweiz","Eglistrasse 7, 2013 Boudry Dist Ba, Schweiz",invoice,P110010,,Pepe Jeans,Jeans,99,93,4,396,6.06%
2021-10-15 14:31:01,ID879345749312487,paid,Kaufmann,Hanya,1944-07-03,Hanya.Kaufmann@gmail.us,"Eschwiesenstrasse 99, 9112 Schachen b.Herisau, Schweiz","Eschwiesenstrasse 99, 9112 Schachen b.Herisau, Schweiz",credit card,P110011,,Diesel,Sweaters,49,40,7,343,18.37%
2021-10-15 14:25:39,ID362388832234950,delivered,Studer,Goja,1956-01-12,Goja.Studer@gmail.com,"Eichhaldenweg 56, 1144 Ballens, Schweiz","Eichhaldenweg 56, 1144 Ballens, Schweiz",credit card,P110041,,Levi's,Dresses,99,85,9,891,14.14%
2021-10-15 14:22:58,ID396316894625133,created,Imhof,Anna-Karina,1989-10-27,Anna-Karina.Imhof@gmail.de,"Zwinglistrasse 52, 3250 Lyss Werkstrasse, Schweiz","Zwinglistrasse 52, 3250 Lyss Werkstrasse, Schweiz",credit card,P110035,,Levi's,Jackets,119,100,2,238,15.97%
2021-10-15 14:21:00,ID234318180415496,created,Schwarz,Retus,1957-11-07,Retus.Schwarz@gmail.us,"UINNESS BLVD S WB EN I 278 35, 13469 Stittville, USA","UINNESS BLVD S WB EN I 278 35, 13469 Stittville, USA",invoice,P110048,,Diesel,Dresses,149,120,2,298,19.46%
2021-10-15 14:18:11,ID521413354165425,paid,Germann,Oliwier,1988-08-25,Oliwier.Germann@hotmail.com,"GABLES PLGD 58, 13215 Syracuse, USA","FIGHTER LT WALLACE STREET 57, 12783 Swan Lake, USA",invoice,P110020,Sleevless Vest,Pepe Jeans,Sweaters,79,75,9,711,5.06%
2021-10-15 14:15:15,ID836088861417201,delivered,Glauser,Samet,1956-02-01,Samet.Glauser@hotmail.com,"C PLACE 96, 14066 Gainesville, USA","C PLACE 96, 14066 Gainesville, USA",credit card,P110017,,Levi's,Sweaters,69,55,8,552,20.29%
2021-10-15 14:07:43,ID956266668557741,paid,Ulrich,Jean-Christophe,1977-08-15,Jean-Christophe.Ulrich@gmail.de,"AEL & JOHN FLYNN PLAYGROUND 23, 14803 Alfred Station, USA","AEL & JOHN FLYNN PLAYGROUND 23, 14803 Alfred Station, USA",credit card,P110020,,Pepe Jeans,Sweaters,79,75,1,79,5.06%
2021-10-15 13:55:41,ID426551554770681,delivered,Winkler,Aubane,1989-11-28,Aubane.Winkler@gmail.com,"Doldertal 39, 6490 Andermatt, Schweiz","Doldertal 39, 6490 Andermatt, Schweiz",credit card,P110022,,Pepe Jeans,Shirts,49,45,7,343,8.16%
2021-10-15 13:50:33,ID476542005982288,created,Bader,Sefa,1966-10-19,Sefa.Bader@gmail.ch,"Kettberg 37, 3662 Seftigen, Schweiz","Kettberg 37, 3662 Seftigen, Schweiz",invoice,P110012,,Diesel,Sweaters,59,50,2,118,15.25%
